epoch,train_loss,train_acc,val_loss,val_acc,val_ece,lr,ips,mem_GB,time_s,model,epochs,batch,wd,amp,seed,scheduler,warmup,warmup_iters,mixup,ema,randaug,channels_last,compile,outdir
1,4.72232982635498,0.0175,4.377890476989746,0.0304,0.00494103878736496,0.1,705.5400262771566,2.775299072265625,70.86770153045654,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
2,4.1374156690979005,0.05106,4.02472158126831,0.0685,0.028111102059483528,0.1,721.2808179674022,2.7753748893737793,69.3211281299591,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
3,3.8497471119689943,0.09304,4.484622222137451,0.1124,0.039103105664253235,0.1,720.6631652168876,2.7754502296447754,69.3815393447876,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
4,3.5758996968078613,0.13656,3.4414902431488037,0.1728,0.015226497314870358,0.1,719.3148990963178,2.7755255699157715,69.51058578491211,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
5,3.318797428588867,0.18606,3.162067126464844,0.2154,0.036049991846084595,0.1,719.5644933513371,2.7756009101867676,69.48647475242615,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
6,3.070044765472412,0.2342,2.95248125038147,0.2648,0.03503643348813057,0.1,719.534926608554,2.7756762504577637,69.48933005332947,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
7,2.8453362481689455,0.2764,2.853886652755737,0.3051,0.03931750729680061,0.1,714.5515988473295,2.7757515907287598,69.97395300865173,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
8,2.6446428776550293,0.31962,3.0433855499267577,0.3275,0.05792035162448883,0.1,716.7442976289555,2.775826930999756,69.75988531112671,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
9,2.465264169769287,0.3578,2.482364485549927,0.3663,0.05409734323620796,0.1,721.5777441722705,2.775902271270752,69.29260277748108,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
10,2.2932394563293457,0.39336,2.6254409687042237,0.3517,0.08780713379383087,0.1,698.3222537070474,2.775977611541748,71.60018134117126,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
11,2.134469740524292,0.42512,2.19648420715332,0.4189,0.06124693155288696,0.1,680.0632596533495,2.776052951812744,73.52257204055786,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
12,1.9947048767089843,0.46076,2.0908379341125487,0.4542,0.05841120705008507,0.1,720.6509811436489,2.7761282920837402,69.38171362876892,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
13,1.862536170387268,0.48928,2.257614142417908,0.446,0.07282637059688568,0.1,723.4308655814541,2.7762036323547363,69.11610388755798,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
14,1.7500007488250733,0.51634,1.8347048038482665,0.5095,0.05671565607190132,0.1,724.0090018211356,2.7762789726257324,69.0599148273468,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
15,1.6378881267547607,0.53924,1.9497184843063355,0.5043,0.07950019091367722,0.1,721.5009578099712,2.7763543128967285,69.29997730255127,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
16,1.5328251273345948,0.56504,1.7985216539382936,0.5175,0.08092391490936279,0.1,720.5711163259606,2.7764296531677246,69.38940358161926,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
17,1.4287430298614503,0.59314,1.7587266382217408,0.5452,0.0607343353331089,0.1,723.9002886751364,2.7765049934387207,69.07028603553772,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
18,1.344898136291504,0.61448,1.832333577156067,0.5481,0.09771265834569931,0.1,721.3651551576663,2.776580333709717,69.3130235671997,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
19,1.2572687627792358,0.63378,1.7766090065002442,0.5494,0.09493160247802734,0.1,721.0615636216183,2.776655673980713,69.34220671653748,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
20,1.2013136359405518,0.64892,1.667279296875,0.5778,0.0978778749704361,0.1,721.8251773545124,2.776731014251709,69.2688500881195,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
21,1.122584342651367,0.6687,1.6277003591537476,0.5746,0.10570821911096573,0.1,721.5656905291228,2.776806354522705,69.29376029968262,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
22,1.0705249805450439,0.68086,1.657206188774109,0.5852,0.10477161407470703,0.1,720.8076397954757,2.776881694793701,69.36663436889648,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
23,1.0007211808013916,0.70196,1.4942242910385133,0.6009,0.10184568166732788,0.1,723.8109334268147,2.7769570350646973,69.07881283760071,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
24,0.946510922870636,0.71536,1.518593591117859,0.6079,0.10989607870578766,0.1,721.5795417016544,2.7770323753356934,69.29243016242981,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
25,0.8952103788757324,0.7293,1.5172722171783448,0.6141,0.11785374581813812,0.1,723.034212809271,2.7771077156066895,69.15302085876465,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
26,0.8368683602714538,0.74554,1.6467957471847534,0.6066,0.1279514729976654,0.1,721.5994020180981,2.7771830558776855,69.29052305221558,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
27,0.7918475840759277,0.7561,1.5240242086410523,0.6161,0.12779046595096588,0.1,721.4882713001659,2.7772583961486816,69.30119585990906,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
28,0.7451581670188904,0.7709,1.5041750562667846,0.6211,0.1207253709435463,0.1,721.4482909865567,2.7773337364196777,69.30503630638123,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
29,0.7137827495002746,0.77818,1.5712187427520752,0.6149,0.14106324315071106,0.1,723.8605078244133,2.777409076690674,69.07507872581482,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
30,0.678624620552063,0.78876,1.6110189756393432,0.6251,0.14935438334941864,0.1,722.768667416913,2.77748441696167,69.17842769622803,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
31,0.6288647542190552,0.80276,1.5080322408676148,0.6413,0.1432662010192871,0.1,724.0190350659537,2.777559757232666,69.05895781517029,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
32,0.5968158499908447,0.8113,1.440643214416504,0.6428,0.1313808113336563,0.1,721.6047030875008,2.777635097503662,69.2900140285492,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
33,0.5698449339485169,0.81858,1.5769288892745972,0.6207,0.14289218187332153,0.1,722.8493515106693,2.777710437774658,69.17070603370667,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
34,0.5316040752792358,0.8305,2.0016777837753295,0.6271,0.16034100949764252,0.1,724.0949482980507,2.7777857780456543,69.05171775817871,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
35,0.487649499578476,0.84394,1.5001851778030395,0.6351,0.1488172709941864,0.1,723.5688726864298,2.7778611183166504,69.10192227363586,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
36,0.4528548180770874,0.85424,1.4899552181243896,0.6455,0.14897474646568298,0.1,720.6856845488209,2.7779364585876465,69.37837266921997,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
37,0.4230757230949402,0.86396,1.4989340467453003,0.6469,0.1551826298236847,0.1,724.0025006069338,2.7780117988586426,69.06053495407104,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
38,0.39578335578918455,0.86982,1.548570908164978,0.6424,0.16493260860443115,0.1,721.3928997125923,2.7780871391296387,69.31035780906677,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
39,0.36796748492240905,0.88264,1.6376795125961303,0.6347,0.1780543327331543,0.1,720.7070238617151,2.7781624794006348,69.37631845474243,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
40,0.34847179243087767,0.8867,1.6277216184616088,0.6447,0.17357009649276733,0.1,721.8547413001605,2.778237819671631,69.26601314544678,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
41,0.3357354659938812,0.88966,1.5789472537994385,0.6562,0.1735445261001587,0.1,721.631949578478,2.778313159942627,69.28739786148071,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
42,0.2990794668674469,0.90334,1.5481267461776733,0.6572,0.1690104901790619,0.1,718.3417733002049,2.778388500213623,69.60475063323975,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
43,0.27958380911827085,0.90898,1.5388589237213135,0.6609,0.16480465233325958,0.1,723.7193524523689,2.778463840484619,69.08755421638489,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
44,0.2668873336315155,0.91456,1.6426362697601318,0.6503,0.18251264095306396,0.1,724.0180902193796,2.7785391807556152,69.05904793739319,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
45,0.2380720796394348,0.92212,1.6306698522567749,0.6578,0.18479740619659424,0.1,721.0450871127634,2.7786145210266113,69.34379124641418,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
46,0.23042497291564942,0.92616,1.62268308801651,0.6637,0.1771136224269867,0.1,721.5808401987559,2.7786898612976074,69.29230546951294,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
47,0.21278628187179566,0.93138,1.628455149459839,0.6623,0.18136551976203918,0.1,721.5276826046119,2.7787652015686035,69.29741048812866,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
48,0.19260134932518005,0.93754,1.6362630058288574,0.6658,0.18330888450145721,0.1,718.917015787792,2.7788405418395996,69.5490562915802,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
49,0.17027641205310823,0.94586,1.5498719366073608,0.6783,0.172756165266037,0.1,723.7039255473132,2.7789158821105957,69.089026927948,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
50,0.16661778732776641,0.9474,1.6779679754257202,0.665,0.18988732993602753,0.1,721.484183216453,2.778991222381592,69.30158853530884,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
51,0.1475995853328705,0.95342,1.576980767250061,0.6866,0.1740628182888031,0.1,721.4585090248744,2.779066562652588,69.30505132675171,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
52,0.12387092680454254,0.96198,1.5802313398361205,0.6858,0.17795100808143616,0.1,723.2942532007839,2.779141902923584,69.12815880775452,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
53,0.11104975679397583,0.96516,1.6408836330413819,0.684,0.17912761867046356,0.1,721.342250944705,2.77921724319458,69.3152244091034,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
54,0.10385600522994995,0.9682,1.6518982900619508,0.6829,0.1823922097682953,0.1,721.6810794090832,2.779292583465576,69.28367757797241,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
55,0.094437682056427,0.97144,1.6444606220245361,0.6821,0.18308241665363312,0.1,720.9448361273135,2.7793679237365723,69.35443043708801,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
56,0.0871359617638588,0.9735,1.6411248739242554,0.6812,0.18867897987365723,0.1,721.5988011523824,2.7794432640075684,69.29058074951172,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
57,0.07533708567619324,0.97812,1.6178415316581727,0.6915,0.17970453202724457,0.1,723.8725408143915,2.7795186042785645,69.07293367385864,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
58,0.06412093145608902,0.9824,1.5771882986068726,0.7007,0.1750619262456894,0.1,722.1469978114023,2.7795939445495605,69.23798084259033,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
59,0.05344179584741592,0.98416,1.5609597145080567,0.7028,0.1768369823694229,0.1,722.1635694809913,2.7796692848205566,69.2363920211792,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
60,0.04751679369211197,0.98752,1.5858205965042114,0.6981,0.18013295531272888,0.1,724.0242717603273,2.7797446250915527,69.05845832824707,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
61,0.03888503876447678,0.99032,1.537451057434082,0.7041,0.17798316478729248,0.1,721.0465200383472,2.779819965362549,69.34365344047546,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
62,0.031569103623628615,0.99212,1.5211661735534667,0.7077,0.17718544602394104,0.1,718.9829075865956,2.779895305633545,69.5426824092865,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
63,0.02539405669093132,0.99392,1.4863831523895263,0.7185,0.16739052534103394,0.1,724.1595822093358,2.779970645904541,69.04555463790894,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
64,0.018983625255823134,0.99618,1.5099206079483032,0.7169,0.170736625790596,0.1,721.4585487360566,2.780045986175537,69.30504727363586,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
65,0.015888472583293914,0.99692,1.4850458883285522,0.7168,0.1731332540512085,0.1,720.7762020398845,2.780121326446533,69.36965990066528,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
66,0.012864878366589547,0.99776,1.467156648826599,0.7218,0.16800768673419952,0.1,721.7882798594155,2.7801966667175293,69.27239108085632,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
67,0.010835156926512718,0.99816,1.4872885078430176,0.7207,0.16987773776054382,0.1,721.3294236328702,2.7802720069885254,69.31645703315735,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
68,0.009179534177780151,0.99848,1.4536288970947266,0.7257,0.1639084368944168,0.1,720.8076051108615,2.7803473472595215,69.36663770675659,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
69,0.008886750000119209,0.9987,1.4367369873046876,0.724,0.16550643742084503,0.1,724.1332921927445,2.7804226875305176,69.04806137084961,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
70,0.006637057342454791,0.99916,1.4179825777053834,0.7284,0.16269642114639282,0.1,721.1049327178604,2.7804980278015137,69.33803629875183,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
71,0.006805304203182459,0.99894,1.4127195621490478,0.7306,0.16060039401054382,0.1,719.0245133348003,2.7805733680725098,69.53865838050842,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
72,0.0060969754290208225,0.99904,1.4006132957458497,0.7277,0.1630556881427765,0.1,721.9643893001092,2.780648708343506,69.25549340248108,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
73,0.005725100216716528,0.99912,1.4036019571304321,0.7285,0.16236759722232819,0.1,721.4584792414905,2.780724048614502,69.30405759811401,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
74,0.005597245316803456,0.99914,1.3953760942459106,0.7315,0.1607498675584793,0.1,718.7009126785204,2.780799388885498,69.56996870040894,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
75,0.004984548451900482,0.99916,1.3809081169128419,0.7323,0.15752674639225006,0.1,723.8173087890327,2.780874729156494,69.07820439338684,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
76,0.004686658890396356,0.99934,1.3722928760528565,0.7337,0.15733492374420166,0.1,719.6639236681414,2.7809500694274902,69.47687435150146,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
77,0.00447958768621087,0.99932,1.3685137224197388,0.7348,0.15568377077579498,0.1,720.6243707772157,2.7810254096984863,69.38427567481995,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
78,0.0041287306595593695,0.99942,1.3685882623672485,0.7332,0.15729966759681702,0.1,721.6818269374457,2.7811007499694824,69.28260922431946,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
79,0.003829112067222595,0.9993,1.3568035110473633,0.7357,0.15527626872062683,0.1,721.4781541842154,2.7811760902404785,69.30216765403748,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
80,0.0035343078757077455,0.99962,1.3565678754806518,0.7332,0.15743930637836456,0.1,720.89840599843,2.7812514305114746,69.35790061950684,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
81,0.003201810507774353,0.9996,1.3526113737106322,0.7334,0.15640904009342194,0.1,724.0299284752052,2.7813267707824707,69.05791878700256,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
82,0.003714492411650717,0.99942,1.3458709499359132,0.7375,0.15268918871879578,0.1,719.2859178089333,2.781402111053467,69.51338648796082,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
83,0.003489466733932495,0.99946,1.343890849685669,0.7353,0.15463632345199585,0.1,720.8645840456168,2.781477451324463,69.361154794693,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
84,0.0032151065562665464,0.99956,1.3453676467895508,0.7355,0.1554751843214035,0.1,721.8038090416126,2.781552791595459,69.27189493179321,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
85,0.003083662185668945,0.99964,1.3397179683685303,0.7351,0.15457330644130707,0.1,719.2914143782833,2.781628131866455,69.51285529136658,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
86,0.002780375912040472,0.9997,1.3374250064849853,0.7365,0.15279245376586914,0.1,718.6531580539787,2.781703472137451,69.57459163665771,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
87,0.003022563819810748,0.99962,1.33523013381958,0.7365,0.1530713587999344,0.1,722.0139646177793,2.7817788124084473,69.2507381439209,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
88,0.0030039195036143064,0.99958,1.3386574890136718,0.7375,0.15292340517044067,0.1,721.4268084863517,2.7818541526794434,69.30710005760193,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
89,0.0029865433645248412,0.99968,1.3362862449645996,0.7375,0.15188996493816376,0.1,720.6973744522934,2.7819294929504395,69.37724733352661,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
90,0.002895023956373334,0.99962,1.333644631767273,0.7361,0.15257805585861206,0.1,721.7537881377415,2.7820048332214355,69.27570152282715,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
91,0.0028849997306615114,0.9996,1.3309309066772461,0.7353,0.15344347059726715,0.1,721.5664551973015,2.7820801734924316,69.29368686676025,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
92,0.0029652075100317595,0.99964,1.3305560878753662,0.7353,0.15369249880313873,0.1,718.8191813316288,2.7821555137634277,69.55852222442627,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
93,0.002756485300064087,0.99964,1.3307244201660156,0.7372,0.15287457406520844,0.1,723.8298250109631,2.782230854034424,69.07700991630554,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
94,0.002793810358047485,0.99972,1.3337497333526611,0.7368,0.1527576595544815,0.1,719.5791887486752,2.78230619430542,69.48505568504333,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
95,0.0027195894861221314,0.99976,1.326929787826538,0.7374,0.1521388292312622,0.1,720.7368405844148,2.782381534576416,69.3734483718872,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
96,0.0028641778157651424,0.99962,1.3280269020080566,0.7368,0.15291982889175415,0.1,721.855004675884,2.782456874847412,69.26598787307739,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
97,0.002902198107391596,0.9997,1.330624931716919,0.7377,0.15283896028995514,0.1,719.4918300762517,2.782532215118408,69.49349236488342,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
98,0.0028389179730415343,0.99962,1.327722421646118,0.7376,0.15142181515693665,0.1,722.794355226002,2.7826075553894043,69.17596912384033,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
99,0.002812688341289759,0.99962,1.3281408809661865,0.738,0.15161985158920288,0.1,723.886713071449,2.7826828956604004,69.07158136367798,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
100,0.0028170989893376826,0.99962,1.3381598300933837,0.7367,0.1537548005580902,0.1,719.4062472483934,2.7827582359313965,69.50275683403015,resnet101,100,128,0.0001,True,43,cosine,0,,,,,False,False,runs
